text,images,videos,gender
"8 Best Places to Visit in Lumut, Perak
#PromisingPerak",[],['https://www.facebook.com/khalid.rukon/videos/237771489399739/?__cft__[0]=AZWcODsj0TAC_wIeNh7lWkAsb-PoSHGz9UgvOJr4meKCdviPKELN2o1swXvMEyUCrk3HkOpJbnhhQDkZxYFEOWjFnbkEazjolQM_ZjQRk1ifWxgRzQAiZpBHFviCR5xnCSfYAEMOqsx0OjlScKAETAUeG_iksch_vDLFTZAYx83JiYm0o5emzfiTS2GaaTfHHEc&__tn__=%2B%3FFH-R'],M
"Hidden gem in Seminyih, Malaysia 
Tasik Biru | Blue Lake",[],['https://www.facebook.com/khalid.rukon/videos/263750549926389/?__cft__[0]=AZW_LDVUo5N72eYoMpbY14TbJdT0Yq3yPt_-TEskI-VzZcnZ-VrHxqeZk9e6CzTnIov6SaKkksqIuyPhegUlNfgVNB8elVmEJ0L1YVhhytCrcON0CPzwXk2YyvXotw-5kSunhl03Oql79q6kQvyBkGXF2iS0V8vBBBGiRSIKQeWF8dZjT65Zs8PdYwp3_9fHVw0&__tn__=%2B%3FFH-R'],M
"মক্কা ছেড়ে চলে আসার আগের রাতে ৩ টার সময় নেয়া ড্রোন ভিউ
কাবার এই ভিডিও সহ আমার ড্রোনটা হারিয়ে ফেলেছিলাম। মক্কা থেকে মদিনায় যাওয়ার গাড়িতে ফেলে চলে এসেছিলাম। পরে পাকিস্তানি ড্রাইভারের সততার কারণে সে পরের দিন আরেক ড্রাইভারের কাছে মক্কা থেকে মদিনায় আমার হোটেলে ড্রোনটি পাঠিয়ে দিয়েছিল। আলহামদুলিল্লাহ। আল্লাহ ড্রাইভার ভাইকে উত্তম প্রতিদান যেন দান করেন।",[],['https://www.facebook.com/khalid.rukon/videos/921506926258184/?__cft__[0]=AZURn6GgzT95fLICXz-632Q0qFqYEwA_U3cUrh4FJnBDPFI4_w-Ofv35wjJx1NzF3abvdZ2Uy0NLWrTBq5syJ-lFz0_VLLsEyw2ebE28IGvidLf-gFq5MtvrQ9FfQdXlCg9iavXc_MLUNCJEYSDUUkfVAIYrbK63QwMO2UDzX_5hmccwguHa9XlHakGqZ3GAY7M&__tn__=%2B%3FFH-R'],M
Lost in the mystical charm of Wadi e Jinn in Medina!,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/412262543_24366508059631026_1102460236724701804_n.jpg?stp=dst-jpg_p180x540&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vj3IO-y4ClgAX-NwZME&_nc_ht=scontent-ord5-2.xx&oh=00_AfCxPfi1M475uLwXB8fSdYQs8OfMKNPSLx_ir4r7vNNLcQ&oe=65F392C0'],[],M
"Embracing the breathtaking beauty of Taif's hilly roads in Saudi Arabia! 
 Every turn is a new perspective, a blend of adventure and serenity. 
 #TaifAdventures #ScenicRoutes #SaudiArabia",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/412275688_24366472776301221_2641193451805874334_n.jpg?stp=cp6_dst-jpg_s960x960&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Q2nLEXMKGscAX_LNrfi&_nc_ht=scontent-ord5-2.xx&oh=00_AfBxdPuA_VM2On7CDR6IB1lYK5jYeicoZPjIP3hBp0GGnQ&oe=65F35A00'],[],M
তাইফ ভ্রমণঃ যেখানে দাওয়াত দিতে গিয়ে রাসূল (সঃ) বিতাড়িত হয়েছিলেন,[],['https://www.facebook.com/khalid.rukon/videos/1689465741581931/?__cft__[0]=AZXt7ZCcaC61I-_AnuFjuxmKjbx9RThSwZeD4qz4j6YJmxS6vjOtnDw-r7McPAS53j6yIb2AcM7u0GsFZlC7NyvFPsvplG0qncrJ7jBZF559PmkLAAaphq1L6qhPacDZLCfE0GfueNQ1FGyQFzXTH-x2aUgKAsIDu5b2Q4tTldUlt-BMeoAxuCy2jWCgYvoxRTk&__tn__=%2B%3FFH-R'],M
মক্কায় রাসূল (সঃ) এর স্মৃতি বিজড়িত যেসব জায়গা অবশ্যই ঘুরে দেখবেন,[],['https://www.facebook.com/khalid.rukon/videos/1096221404706446/?__cft__[0]=AZXhVAw3bxNgcDh7-EgyesfhaldyMWCTFezpZ8whzeoEFXFGgDjNP9SETMLime-FQGGdJ_R50gN_1dV6Te-gtyiMepHFerOwD1Bi11ADSUoz6bUi1utxQ2CbUeVy2aOU4l0gYavkmU0HwU_Xx_KSsz4TZSLnmG4mCEmI1IJSx9WEpSF9p2E_GrbSKjSp438auSg&__tn__=%2B%3FFH-R'],M
আপনার আমার রাক্ষস পরিমাণ খিদের কারণেই আজ গা-জা অভুক্ত।,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/401473382_3033917926740449_5976258589138615563_n.jpg?stp=dst-jpg_s720x720&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vQ5PxO4X-P8AX-qng-q&_nc_ht=scontent-ord5-2.xx&oh=00_AfDyKOpUMLtlb_d0wYjd4ppwiSQ02x1vei5mI6_Rxn1ksg&oe=65F38160'],[],M
৩০ তম পারা | সূরা আ'লা | তাফহিমুল কুরআন এবং কুরআনের কথা অবলম্বনে,[],['https://www.facebook.com/khalid.rukon/videos/887615872886279/?__cft__[0]=AZVmvliUJ7ln6Yu4hMrZ3GYF5sSD15SPQhykxdRCiQ8VZIHHTBsEwMAEYbxH8UG2acAcvDhsnpfzYq1d5VVZ7IAz1lBW5BjIcCneMRgksnx4tfJNvQDgeS3-wjLXPLUCgCXVLIEGH_AMCyAuZ_zPXWtxD0SWFBJN0Wrfcm-1WuhjP1PN-VajFrys7bOzhrFKezI&__tn__=%2B%3FFH-R'],M
আল্লাহর বাজারে ঈমানের পণ্য ছাড়া আর কোনো পণ্যের চাহিদা নেই।,[],[],M
"ক্ষমতালোভী সৌদি শাসকদের জন্যই ফিলিস্তিনের আজ এই পরিণতি
প্রথম বিশ্বযুদ্ধের সময়ে মক্কা মদিনা সহ আরবের বিশাল এলাকা উসমানীয় খিলাফাতের নিয়ন্ত্রণে থাকলেও তৎকালীন হিজাজ বা সৌদি আরবের আমির ছিলেন হুসেইন বিন আলী। তিনি বনি হাশিম গোত্রের উপগোত্র বনু কাতাদাহ এর বংশের লোক ছিলেন ! 
ব্রিটিশরা হুসেইন বিন আলীকে ক্ষমতার লোভ দেখাল। যদি সে উসমানীয় খিলাফতের বিরুদ্ধে বিদ্রোহ করে, এবং ব্রিটেনের পক্ষে অবস্থান নেয়, তাহলে তাকে উত্তরে সিরিয়ার আলেপ্পো থেকে জেরুজালেম হয়ে একেবারে দক্ষিণে ইয়েমেন পর্যন্ত স… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/397887355_24032216206393548_5074498409846689481_n.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Q9P4jETAcWgAX-0BsNV&_nc_ht=scontent-ord5-2.xx&oh=00_AfDz-4g20gXpl1IM-tLwTOY99vgnGZ6bHVcYhp7-oENymw&oe=65F333C8'],[],M
