text,images,videos,gender
"""ঘুঘু ডাকা ছায়ায় ঢাকা গ্রামখানি কোন মায়া ভরে
শ্রান্তজনে হাতছানিতে ডাকত কাছে আদর করে সোহাগ ভরে
নীল শালুকে দোলন দিয়ে রঙ ফানুসে ভেসে।
ঘুমপরী সে ঘুম পাড়াত এসে কখন যাদু করে… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/397608268_7052512218141352_428419003833640410_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HHe9ntnPnrUAX_YQ03M&_nc_ht=scontent-ord5-2.xx&oh=00_AfAzKY-SZd47YlJQ6IAV1hYTwyommfqks-4islswbpM6pA&oe=65F28ACC'],[],M
"""ফসল হারা শুকনো মাটির, বৈশাখেতে তৃষ্ণা পেলে
সাগর থেকে জল এনে যে.. বৃষ্টি ধারায় দেব ঢেলে
আর রামধনুকে বলবো আমায় রাঙিয়ে দিয়ে যাও""","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/391581141_6952128971513011_6905261328210030687_n.jpg?stp=dst-jpg_p350x350&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8FJKv4DqHRQAX-bAHRO&_nc_ht=scontent-ord5-1.xx&oh=00_AfBovex8Sfjrem1scA-suF_75W80a2l8eGBp8sN_rPsRhA&oe=65F1DDBA', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/391578924_6952129158179659_90043288840533021_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=k48hZVA92aMAX8lbG0E&_nc_ht=scontent-ord5-2.xx&oh=00_AfBceAzuKbBzP7dK9lK_ESyTuBZ2yPU8_cnH5Xuj71FNsA&oe=65F324FF', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/386105218_6952129328179642_5316901084728216169_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ArfIYWRkYfQAX9ewr92&_nc_ht=scontent-ord5-2.xx&oh=00_AfBM0pyKXrRcUlH1Wl5Ksj9c7WiS6B60Nb_HomiTxRGZMw&oe=65F22E12']",[],M
"""Your life is an occasion -- rise to it.""
April 2021",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/382458617_6874649302594312_5867142766210687474_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=G6_e026fcv0AX9ojuk6&_nc_ht=scontent-ord5-1.xx&oh=00_AfCxkr8YguUC3GO-7n67aYAtT4DHtPMWXeNSgE1kdM-yXA&oe=65F1E49F'],[],M
"Year 2018
Our first child (Protap) with two of his cousins.","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/370188462_6794188370640406_6190808471914204258_n.jpg?stp=dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0EqWV8cVTesAX8ZVNwi&_nc_ht=scontent-ord5-1.xx&oh=00_AfD7_6XIM25GJz-FcqGlVPXZSpgpzrxy1NW8JTglcUQVRg&oe=65F28CDD', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/375042222_6794188380640405_6069801856308366098_n.jpg?stp=dst-jpg_p526x395&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XcYMVvE7rYYAX8b3p2_&_nc_ht=scontent-ord5-1.xx&oh=00_AfDifWUdwdylkVGH2aj0fLToeXpPgvTChO_L9pGsjtsjQw&oe=65F3606A']",[],M
"গগনচুম্বী অট্টালিকার মাঝেই বেড়ে উঠা, যথারীতি নিজের সহজাত বৈশিষ্ট্য প্রকাশ করা। 
South side of Union Station,  Chicago",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/362693709_6676219235770654_4997660736957797487_n.jpg?stp=dst-jpg_p180x540&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UMyKKBSh6QwAX98R9L3&_nc_ht=scontent-ord5-2.xx&oh=00_AfD0y0j3aQfaVO7rS0BcHEuteQZFdc89aqV_rLdsTNYzAQ&oe=65F34ED7'],[],M
,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/344583093_622985743068035_5301319280003077362_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8-SKt8i8ZdkAX8JbKcF&_nc_ht=scontent-ord5-2.xx&oh=00_AfANBQDmlZ3PoqCuv6d5Kl5s-SKCjkp_U472ppbql5Hkkg&oe=65F3C77D', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/345066259_249250234348048_3565374384349135380_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=PJ5R553rMiYAX8_ZyZr&_nc_ht=scontent-ord5-1.xx&oh=00_AfDCW3Mq039-UZgbXNGDd1EGzX-n5nD6NjtDn5b3U06iyA&oe=65F3C271', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/343180670_3301836456786254_3282770111780806106_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Bk4GNQclatUAX_U5brH&_nc_ht=scontent-ord5-1.xx&oh=00_AfApNWFGJ-l1YJyDutXLqoVYcFd4Fio59hZ_rLM0-3lksw&oe=65F35526', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/344751520_260441289720448_8692245899939269868_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7i3CWxkPgvUAX8QjcAA&_nc_ht=scontent-ord5-2.xx&oh=00_AfBDSlujeufP2KSc-5edVvw0aCWUkLRb4bE5TiM_XnV_gA&oe=65F23D2F', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/344560796_242864265086006_1078923599844426620_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0x7bzy2KDPwAX8-33fK&_nc_ht=scontent-ord5-2.xx&oh=00_AfBFozmsmCNdGxQda8n0mpV-oJxLbSbRVB-ZP8c_oLSUJQ&oe=65F2EB2F']",[],M
"""না থাকে অন্ধকার, না থাকে মোহপাপ,
না থাকে শোক'পরিতাপ।
হৃদয় বিমল হোক, প্রাণ সবল হোক,
বিঘ্ন দাও অপসারি""","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/342705069_750377393464416_1831037635212474409_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KfJpbp9r_ooAX8YVNlE&_nc_ht=scontent-ord5-1.xx&oh=00_AfBYo3nxoHLUKfjxAbUv6Xc9Ntw-r_h-PKxuKA4B0FKYNg&oe=65F2D016', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/342413328_887216479036235_7451790814156019879_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kM2t3on4ZX0AX9TzvtE&_nc_ht=scontent-ord5-2.xx&oh=00_AfDFpBdpBSSXgVNPRPwY1xjuhLcFxvzGEao13HE5YaTNdA&oe=65F3038C']",[],M
""" নীল শালুকে দোলন দিয়ে রঙ ফানুসে ভেসে।
ঘুমপরী সে ঘুম পাড়াত এসে কখন যাদু করে
ভোমরা যেত গুনগুনিয়ে ফোঁটা ফুলের পাশে
আকাশে বাতাসে সেথায় ছিল 
পাকা ধানের বাসে বাসে সবার নিমন্ত্রণ ""","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/342612688_629691415280351_1684498806419266110_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=87wMC8rR_HgAX_m_Kyj&_nc_ht=scontent-ord5-1.xx&oh=00_AfACDeJGkK5efGHLhJBNErwQ6OhqtyxptBCgm7T-TwEhyA&oe=65F1FB37', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/342529433_152135014281039_163538112381976323_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=URlwzGDG-eIAX_Hkphv&_nc_ht=scontent-ord5-1.xx&oh=00_AfChEQjWcfHhl_tuFWizOtZk_jKPH0HK9b4inKBLMpxgzQ&oe=65F306FE']",[],M
"Fleabane 
যত্নবিহীন সৌন্দর্য্য",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/342501290_177474201492900_4388788681061644152_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=efxoZjfmATIAX-neDgy&_nc_ht=scontent-ord5-2.xx&oh=00_AfD5MkHZMQIaCEH1hK9iklAqooERYZ-P6Z5uGC6PklMdSg&oe=65F392D1'],[],M
"Symmetry || April 23, 22",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/342367752_1392242004960731_6032811119614395165_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=n_WpI5mX4i0AX94cL-r&_nc_ht=scontent-ord5-1.xx&oh=00_AfDpdv00T8_qCJQgrjrS03LpcYwvBS-cYoZULLFhHSv2ag&oe=65F2A72B'],[],M
